"customer_id","checkout_system","device","country","gender","purchases","spent"
25146,"old","mobile","MEX","F",2,1937.74
22739,"new","computer","GBR","F",3,2748.13
24635,"old","mobile","MEX","F",4,2986.23
39065,"old","computer","DEU","M",4,3155.3
3761,"new","mobile","DEU","M",5,4609.64
22258,"new","mobile","FRA","M",3,1920.98
65520,"new","computer","DEU","F",3,1407.88
3312,"old","computer","USA","F",3,2103
66741,"new","computer","USA","M",4,1110
73065,"new","computer","DEU","F",4,1022.45
5448,"new","computer","BRA","M",4,2822.06
95440,"old","computer","USA","F",2,971.7
71206,"new","computer","BRA","F",4,2946.72
32962,"new","mobile","BRA","F",5,4923.23
40708,"old","computer","FRA","F",4,331.09
99081,"new","mobile","USA","M",4,2685.49
52594,"new","computer","DEU","F",4,764.83
75268,"new","mobile","TUR","M",3,306.25
81022,"new","computer","USA","M",2,3695.9
5235,"old","computer","MEX","F",5,2341.83
12690,"new","computer","USA","M",4,740.89
1882,"old","computer","USA","M",3,1802.75
61993,"old","mobile","DEU","F",2,2812.78
47529,"new","computer","USA","F",5,1709.4
66592,"new","computer","ESP","M",3,1370.1
71392,"old","computer","MEX","F",3,2618.28
40196,"new","computer","BRA","F",3,587.19
60352,"old","computer","USA","M",4,2911.04
93537,"old","mobile","GBR","M",3,1248.96
18313,"old","mobile","GBR","M",5,806.09
61561,"old","computer","USA","F",5,1381.4
56123,"old","computer","DEU","M",3,2890.04
18251,"new","computer","MEX","M",3,4514.75
37924,"new","computer","MEX","M",3,3381.95
82532,"new","computer","TUR","M",3,3667.42
37039,"new","computer","USA","F",5,2245.55
59029,"new","mobile","BRA","M",4,2753.73
15850,"old","computer","FRA","F",4,5122.79
36847,"new","mobile","DEU","M",3,1362.92
20048,"new","mobile","AUS","F",4,2076.53
86604,"old","mobile","USA","M",4,2132.45
61166,"old","mobile","BRA","M",2,1202.74
87759,"old","computer","CAN","F",1,2733.17
19927,"new","mobile","ESP","F",5,1722.13
92211,"new","mobile","ESP","M",4,1918.71
13378,"new","mobile","USA","M",3,970.37
75160,"old","mobile","USA","M",2,5924.33
61277,"new","computer","USA","F",4,1920.29
41358,"old","computer","USA","M",3,3339.31
68106,"old","mobile","BRA","M",4,4093.07
60306,"new","computer","TUR","M",5,4594.22
19413,"old","mobile","BRA","M",4,2030.54
9412,"old","computer","USA","F",3,1488.41
28567,"old","computer","BRA","F",3,2019.42
10443,"new","mobile","BRA","F",4,2704.17
50831,"new","computer","TUR","M",4,1770.59
61245,"old","computer","DEU","F",3,2338.23
64962,"new","mobile","BRA","F",4,3758.75
41195,"new","computer","BRA","F",3,2471.01
29046,"old","mobile","USA","F",3,794.74
29075,"new","mobile","USA","F",4,3747.66
42133,"old","computer","BRA","F",4,2583.89
4785,"old","computer","MEX","M",3,2524.63
22366,"new","mobile","USA","M",4,2814.44
96700,"new","computer","BRA","M",4,3780.68
78956,"new","computer","FRA","M",4,1708.21
32320,"old","computer","USA","M",3,284.34
97862,"old","computer","CAN","F",4,1630.94
710,"new","mobile","BRA","M",3,1787.21
14990,"old","computer","CAN","M",6,2522.3
70939,"old","mobile","USA","F",4,3196.06
222,"old","computer","MEX","M",4,2380.67
13233,"old","computer","DEU","M",4,3812.07
96522,"old","mobile","BRA","F",2,1079.6
10529,"new","mobile","BRA","F",4,2480.21
89364,"old","computer","BRA","M",4,4067.78
6531,"new","mobile","CAN","F",3,1944.4
13944,"new","mobile","MEX","F",2,3820.11
88676,"new","computer","MEX","F",5,2114.32
64780,"old","mobile","DEU","M",4,796.79
85560,"old","mobile","USA","F",3,2374.72
88988,"old","mobile","MEX","F",3,4104.66
72653,"old","mobile","BRA","M",3,2702.5
93791,"new","mobile","GBR","M",5,1364.56
7087,"old","computer","BRA","F",3,750.8
76779,"new","computer","CAN","F",4,2539.37
3668,"new","computer","ESP","M",6,3539.73
81221,"new","mobile","USA","F",1,2907.54
4904,"new","computer","USA","F",3,3053.59
10632,"old","mobile","TUR","M",3,3435.85
63206,"old","computer","AUS","M",3,2430.62
18240,"new","mobile","MEX","F",5,1940.27
72207,"old","computer","USA","M",4,2060.61
28588,"old","mobile","USA","F",3,2503.56
53965,"new","mobile","DEU","F",5,3924.48
40147,"old","computer","DEU","F",5,3434.96
47863,"new","mobile","USA","M",2,1332.26
39426,"old","mobile","TUR","M",4,2216.69
11290,"new","computer","CAN","F",4,489.27
61441,"old","computer","USA","F",4,1294.26
48946,"old","computer","CAN","M",4,3710.96
61141,"old","mobile","FRA","F",3,2231.25
52907,"new","mobile","TUR","F",4,3074.02
56240,"old","mobile","DEU","M",3,2592.58
51377,"new","mobile","DEU","M",5,3164.99
18803,"new","computer","USA","F",3,1352.5
46798,"new","mobile","USA","M",1,2557.17
70565,"old","computer","FRA","F",3,1269.34
79425,"new","mobile","DEU","M",5,109.28
54640,"old","mobile","BRA","M",5,1996.82
75984,"new","mobile","ESP","F",1,420.97
24468,"old","computer","FRA","F",2,7222.14
52448,"new","mobile","ESP","M",3,80.04
14260,"new","computer","BRA","F",4,2269.21
5944,"new","mobile","AUS","F",3,2561.44
69413,"new","mobile","USA","F",4,838.92
6245,"old","mobile","USA","F",4,994.65
20959,"new","computer","USA","F",4,1195.21
70056,"new","mobile","BRA","M",3,951.61
78873,"old","mobile","USA","M",4,344.59
39085,"new","computer","TUR","F",4,5381.52
24022,"old","computer","FRA","F",3,591.05
93014,"old","mobile","USA","M",3,3709.11
58149,"new","computer","MEX","F",3,1297.78
32031,"new","mobile","TUR","M",4,4690.84
13380,"new","mobile","BRA","F",3,5087.94
26584,"new","computer","USA","F",4,3366.05
46094,"old","mobile","MEX","M",6,4017.39
98286,"old","computer","CAN","M",3,184.54
24867,"new","mobile","FRA","F",5,4741.63
29704,"new","mobile","MEX","M",3,514.6
87035,"old","computer","USA","M",4,2100.92
22379,"new","mobile","USA","F",3,1127.23
54442,"new","mobile","BRA","M",2,145.9
89852,"old","mobile","USA","F",3,1390.44
32485,"old","mobile","USA","M",4,2405.66
19945,"new","computer","TUR","M",4,878.16
94531,"new","computer","DEU","M",4,1852.89
1305,"new","computer","USA","F",3,1938.42
20498,"old","computer","GBR","M",3,2472.01
43278,"old","computer","GBR","M",4,985.87
37058,"old","computer","MEX","F",3,3693.31
71307,"new","mobile","TUR","F",3,1413.41
66803,"old","mobile","DEU","M",3,2998.03
20737,"new","mobile","BRA","M",2,2464.53
56423,"new","computer","USA","M",4,3251.11
65337,"new","mobile","USA","M",4,5761.27
85360,"new","mobile","USA","F",4,4079.8
4959,"old","computer","TUR","F",3,1702.11
18027,"old","computer","BRA","M",3,3050.41
63659,"new","mobile","FRA","M",2,1200.41
40071,"new","computer","DEU","M",5,1318.47
34792,"new","computer","USA","F",4,2883.43
43806,"old","computer","TUR","F",4,206.43
80313,"new","computer","BRA","M",3,766.72
66113,"old","mobile","USA","M",5,2380.76
72837,"old","mobile","USA","M",2,3405.26
59765,"new","computer","MEX","F",2,2909.52
12142,"new","mobile","USA","F",4,1276.54
20089,"old","computer","USA","M",5,812.76
45828,"new","mobile","USA","F",2,364.57
86579,"old","mobile","ESP","M",4,1419.77
86725,"old","computer","GBR","F",2,3164.29
40644,"new","computer","USA","F",3,3085.89
71516,"old","computer","BRA","M",3,1862.29
99671,"new","mobile","AUS","F",3,1146.72
75046,"old","mobile","GBR","M",2,729.35
55496,"new","mobile","GBR","F",3,2689.79
69007,"new","computer","ESP","M",3,1431.73
16779,"new","computer","BRA","M",4,1545
94124,"old","mobile","TUR","M",5,1111.88
57295,"new","computer","USA","F",2,717.36
17262,"new","mobile","TUR","F",2,1077.09
3004,"new","computer","TUR","M",5,1416.82
85609,"new","mobile","MEX","F",5,1072.43
58664,"new","mobile","BRA","F",3,2568.62
18742,"new","mobile","GBR","F",3,2005.58
77599,"new","mobile","FRA","M",3,3601.66
9074,"old","computer","USA","F",5,2540.5
83317,"new","mobile","GBR","F",3,1358.3
60830,"new","mobile","BRA","F",4,1504.66
84007,"old","mobile","USA","M",1,401.06
72393,"old","computer","USA","F",4,1184
55539,"old","mobile","MEX","M",4,1907.07
80684,"old","computer","USA","F",4,2821.63
15168,"new","mobile","GBR","F",4,634.34
43289,"new","mobile","BRA","F",4,4841.56
8834,"old","computer","BRA","M",3,994.71
13814,"old","mobile","USA","F",2,2236.92
83460,"new","mobile","USA","F",4,5357.77
87683,"old","mobile","BRA","M",4,5484.58
41855,"new","computer","TUR","M",5,5440.98
17845,"old","computer","BRA","F",3,1957.24
90485,"old","computer","MEX","F",3,1262.19
10781,"old","computer","GBR","M",2,3918.2
61660,"old","mobile","USA","M",4,1668.93
4040,"old","computer","MEX","F",5,3653.34
10399,"new","computer","USA","F",3,2548.24
78186,"old","mobile","MEX","F",3,3870.83
23473,"new","computer","MEX","M",4,4266.27
49352,"old","mobile","USA","M",4,1403.11
64431,"old","mobile","DEU","F",3,2560.88
23463,"new","mobile","DEU","M",4,1857.87
26349,"new","mobile","USA","M",3,1817.32
96687,"old","computer","USA","M",4,2805.84
30384,"new","mobile","TUR","F",3,3054.02
55115,"old","computer","BRA","M",4,536.13
7327,"new","mobile","USA","M",4,3014.24
44903,"new","mobile","USA","F",6,4293.26
37386,"new","mobile","BRA","M",4,2521.31
12566,"new","mobile","BRA","M",5,1951.22
82895,"old","mobile","USA","F",2,2880.21
28851,"new","mobile","USA","F",4,2284.11
38656,"new","mobile","USA","M",3,2316.35
15711,"old","mobile","GBR","F",2,1768.42
71242,"new","mobile","DEU","F",4,2335.24
19884,"old","computer","MEX","F",4,79.84
90580,"old","computer","USA","M",3,5120.66
70632,"new","mobile","FRA","M",4,4266.5
27877,"new","computer","MEX","M",4,1004.26
64542,"old","computer","USA","F",3,3360.94
33416,"old","mobile","DEU","F",3,2221.64
44985,"new","mobile","BRA","M",5,431.57
85028,"new","mobile","AUS","M",4,644.6
61513,"old","mobile","USA","M",4,1653.11
40881,"new","mobile","BRA","F",5,2155.56
79180,"new","mobile","BRA","F",3,4683.15
22085,"old","computer","TUR","F",3,2072.79
43943,"new","mobile","TUR","M",4,2676.83
75759,"old","computer","USA","M",5,4105.68
93798,"old","mobile","USA","M",3,1051.27
73578,"old","mobile","MEX","M",3,3383.81
34939,"old","mobile","CAN","F",5,4137.54
12141,"new","computer","FRA","F",3,2045.3
61633,"old","computer","MEX","F",5,1916.52
86414,"old","mobile","MEX","F",4,1202.63
38065,"old","mobile","MEX","M",4,3455.87
21779,"new","computer","BRA","M",4,601.44
20198,"new","mobile","FRA","M",5,3297.77
98614,"old","computer","USA","M",2,2931.04
28890,"old","computer","USA","F",5,1086.64
16908,"old","computer","GBR","M",3,1252.18
30196,"new","mobile","USA","F",3,4913.62
32978,"new","mobile","FRA","M",4,1050.6
85797,"new","mobile","USA","M",2,2133.91
16836,"old","computer","MEX","F",3,3355.36
6428,"old","mobile","USA","M",5,1435.2
36312,"new","computer","TUR","M",5,1499.61
65648,"old","mobile","USA","F",6,1877.02
38697,"new","computer","GBR","M",4,2261.08
92057,"old","mobile","USA","M",3,2730.3
25246,"new","computer","CAN","M",4,273.66
34317,"new","mobile","USA","F",3,3588.78
22629,"new","computer","BRA","M",5,1415.26
63182,"old","mobile","DEU","M",4,1606.53
94978,"old","mobile","USA","M",6,1627.43
56289,"new","mobile","MEX","F",4,3971.07
67381,"new","computer","USA","M",3,5414.73
89673,"new","mobile","ESP","F",1,1403.03
33308,"new","computer","CAN","F",4,1059.94
20727,"new","computer","GBR","M",3,1180.72
78587,"new","computer","BRA","F",3,2036.65
86821,"old","mobile","USA","M",4,1755.73
84722,"new","computer","USA","F",3,3583.82
83696,"new","mobile","BRA","M",4,8821.35
73372,"old","computer","BRA","M",5,1038.4
57091,"old","mobile","TUR","M",2,1198.71
20655,"old","computer","DEU","F",4,2507.87
59351,"old","computer","USA","M",3,1457.09
14987,"new","mobile","GBR","F",3,4046.88
30273,"new","mobile","USA","F",3,1954.17
54731,"new","mobile","CAN","F",4,2133.14
43606,"old","computer","ESP","M",4,2011.62
44247,"new","computer","BRA","M",4,2565.64
61914,"old","computer","USA","F",5,2682.04
64101,"old","mobile","TUR","M",4,2796.2
59865,"old","mobile","USA","F",4,1439.52
16150,"old","computer","USA","F",5,4001.63
73839,"new","mobile","BRA","M",3,2130.02
93828,"old","mobile","USA","M",3,1925.53
56396,"old","computer","MEX","F",4,764.73
73404,"new","mobile","BRA","M",4,1108.89
88347,"new","mobile","BRA","F",3,3133.14
64714,"new","computer","FRA","M",3,2657.04
10633,"new","mobile","USA","F",4,4312.81
69209,"old","mobile","ESP","F",4,758.96
3695,"new","computer","USA","M",2,1947.95
36521,"new","mobile","DEU","M",2,3228.77
21294,"new","mobile","MEX","F",3,315.46
39961,"new","computer","USA","M",3,2046.11
31105,"old","mobile","USA","M",4,3197.14
11025,"old","mobile","GBR","M",5,1006.51
51269,"old","mobile","GBR","F",1,1279.6
18509,"old","mobile","TUR","M",3,1340.95
68339,"old","computer","TUR","F",3,3152
85138,"new","computer","MEX","M",5,3334.31
21642,"new","mobile","ESP","M",5,2908.51
98228,"new","mobile","MEX","M",4,1448.79
44196,"new","computer","FRA","M",6,694.09
60900,"old","mobile","TUR","F",3,116.09
68593,"new","mobile","TUR","F",4,2802.38
96960,"old","mobile","USA","F",3,2343.05
72694,"new","computer","USA","F",2,424.46
79798,"new","mobile","GBR","F",4,2731.18
15507,"new","mobile","CAN","F",5,3590.03
12784,"new","computer","USA","F",3,2561.79
41659,"new","mobile","DEU","M",3,2438.68
9005,"new","computer","USA","M",6,1773.95
22236,"new","mobile","FRA","F",5,4501.01
91835,"old","computer","ESP","M",4,1744.67
51145,"old","computer","MEX","M",2,1070.22
